,Date,Time,CO(GT),Nonmethane Hydrocarbons,Benzene,Nitrogen Oxides,Nitrogen Dioxide,T
6592,2004-12-10,10:00:00,1.8,-200.0,7.2,328.0,122.0,14.4
6593,2004-12-10,11:00:00,1.5,-200.0,6.2,304.0,111.0,16.2
6594,2004-12-10,12:00:00,1.5,-200.0,6.2,300.0,110.0,17.1
6595,2004-12-10,13:00:00,1.8,-200.0,8.1,306.0,114.0,18.1
6596,2004-12-10,14:00:00,2.1,-200.0,9.0,342.0,114.0,18.8
6597,2004-12-10,15:00:00,1.7,-200.0,8.4,324.0,111.0,18.1
6598,2004-12-10,16:00:00,2.3,-200.0,8.7,327.0,116.0,17.6
6599,2004-12-10,17:00:00,2.9,-200.0,11.8,404.0,148.0,16.0
6600,2004-12-10,18:00:00,4.0,-200.0,16.5,575.0,177.0,14.6
6601,2004-12-10,19:00:00,4.2,-200.0,18.7,539.0,164.0,13.7
6602,2004-12-10,20:00:00,3.5,-200.0,14.5,460.0,151.0,12.8
6603,2004-12-10,21:00:00,2.6,-200.0,8.0,386.0,147.0,12.7
6604,2004-12-10,22:00:00,1.3,-200.0,4.6,202.0,110.0,12.8
6605,2004-12-10,23:00:00,1.0,-200.0,3.4,162.0,99.0,12.6
6606,2004-12-11,0:00:00,1.6,-200.0,4.8,261.0,116.0,12.4
6607,2004-12-11,1:00:00,1.6,-200.0,4.4,263.0,121.0,12.5
6608,2004-12-11,2:00:00,1.1,-200.0,3.8,159.0,103.0,11.9
6609,2004-12-11,3:00:00,1.1,-200.0,3.6,-200.0,-200.0,11.7
6610,2004-12-11,4:00:00,0.8,-200.0,2.7,111.0,83.0,11.5
6611,2004-12-11,5:00:00,0.8,-200.0,2.4,104.0,76.0,10.5
6612,2004-12-11,6:00:00,1.0,-200.0,4.3,221.0,107.0,7.8
6613,2004-12-11,7:00:00,1.2,-200.0,5.2,243.0,106.0,9.3
6614,2004-12-11,8:00:00,1.7,-200.0,8.4,356.0,124.0,8.2
6615,2004-12-11,9:00:00,2.4,-200.0,14.1,429.0,134.0,10.7
6616,2004-12-11,10:00:00,2.8,-200.0,13.0,518.0,147.0,14.4
6617,2004-12-11,11:00:00,2.9,-200.0,13.5,460.0,146.0,17.4
6618,2004-12-11,12:00:00,2.6,-200.0,12.5,389.0,133.0,17.8
6619,2004-12-11,13:00:00,2.3,-200.0,8.8,362.0,120.0,18.3
6620,2004-12-11,14:00:00,2.3,-200.0,9.0,337.0,117.0,18.9
6621,2004-12-11,15:00:00,1.7,-200.0,6.1,254.0,109.0,18.4
6622,2004-12-11,16:00:00,1.8,-200.0,7.8,281.0,112.0,17.8
6623,2004-12-11,17:00:00,2.5,-200.0,11.5,369.0,131.0,16.1
6624,2004-12-11,18:00:00,2.4,-200.0,10.7,350.0,133.0,14.9
6625,2004-12-11,19:00:00,2.0,-200.0,9.2,323.0,138.0,14.6
6626,2004-12-11,20:00:00,2.3,-200.0,10.9,340.0,142.0,14.2
6627,2004-12-11,21:00:00,2.9,-200.0,11.6,443.0,138.0,13.3
6628,2004-12-11,22:00:00,2.0,-200.0,9.0,292.0,118.0,11.2
6629,2004-12-11,23:00:00,2.5,-200.0,11.6,372.0,120.0,8.8
6630,2004-12-12,0:00:00,3.0,-200.0,11.7,443.0,132.0,8.6
6631,2004-12-12,1:00:00,2.4,-200.0,11.3,360.0,121.0,8.1
6632,2004-12-12,2:00:00,2.6,-200.0,10.4,401.0,117.0,6.8
6633,2004-12-12,3:00:00,2.0,-200.0,6.4,-200.0,-200.0,6.6
6634,2004-12-12,4:00:00,2.1,-200.0,9.8,273.0,102.0,5.4
6635,2004-12-12,5:00:00,1.7,-200.0,5.8,199.0,95.0,5.6
6636,2004-12-12,6:00:00,1.5,-200.0,7.0,177.0,81.0,4.2
6637,2004-12-12,7:00:00,1.3,-200.0,4.0,206.0,95.0,4.8
6638,2004-12-12,8:00:00,1.9,-200.0,6.9,323.0,111.0,4.0
6639,2004-12-12,9:00:00,2.0,-200.0,7.7,392.0,118.0,4.9
6640,2004-12-12,10:00:00,2.7,-200.0,9.9,420.0,130.0,9.4
6641,2004-12-12,11:00:00,2.4,-200.0,8.9,333.0,116.0,12.6
6642,2004-12-12,12:00:00,2.7,-200.0,11.3,395.0,128.0,14.4
6643,2004-12-12,13:00:00,3.2,-200.0,13.7,478.0,156.0,15.1
6644,2004-12-12,14:00:00,3.4,-200.0,12.7,470.0,169.0,16.0
6645,2004-12-12,15:00:00,3.2,-200.0,14.5,508.0,168.0,17.5
6646,2004-12-12,16:00:00,4.3,-200.0,18.4,596.0,178.0,17.2
6647,2004-12-12,17:00:00,5.0,-200.0,22.0,694.0,178.0,14.3
6648,2004-12-12,18:00:00,6.3,-200.0,25.4,968.0,188.0,12.2
6649,2004-12-12,19:00:00,4.6,-200.0,16.4,658.0,169.0,11.6
6650,2004-12-12,20:00:00,3.1,-200.0,12.4,409.0,133.0,11.3
6651,2004-12-12,21:00:00,2.6,-200.0,9.6,345.0,125.0,10.6
6652,2004-12-12,22:00:00,2.1,-200.0,7.1,230.0,110.0,9.6
6653,2004-12-12,23:00:00,2.1,-200.0,7.2,285.0,112.0,8.7
6654,2004-12-13,0:00:00,2.5,-200.0,9.3,310.0,112.0,7.9
6655,2004-12-13,1:00:00,2.0,-200.0,5.9,224.0,102.0,7.9
6656,2004-12-13,2:00:00,1.8,-200.0,5.9,213.0,90.0,6.7
6657,2004-12-13,3:00:00,1.3,-200.0,2.4,-200.0,-200.0,6.9
6658,2004-12-13,4:00:00,-200.0,-200.0,2.1,103.0,66.0,6.3
6659,2004-12-13,5:00:00,0.7,-200.0,1.8,91.0,64.0,6.4
6660,2004-12-13,6:00:00,0.9,-200.0,3.1,178.0,81.0,6.4
6661,2004-12-13,7:00:00,1.5,-200.0,6.8,351.0,106.0,5.6
6662,2004-12-13,8:00:00,3.4,-200.0,16.4,587.0,140.0,6.4
6663,2004-12-13,9:00:00,3.4,-200.0,16.7,475.0,138.0,7.3
6664,2004-12-13,10:00:00,3.2,-200.0,17.3,576.0,165.0,9.6
6665,2004-12-13,11:00:00,4.8,-200.0,22.4,920.0,214.0,12.0
6666,2004-12-13,12:00:00,3.5,-200.0,17.9,710.0,178.0,12.7
6667,2004-12-13,13:00:00,4.1,-200.0,22.4,696.0,187.0,13.9
6668,2004-12-13,14:00:00,4.8,-200.0,23.3,744.0,203.0,15.0
6669,2004-12-13,15:00:00,4.4,-200.0,28.0,743.0,204.0,16.0
6670,2004-12-13,16:00:00,4.5,-200.0,30.1,801.0,198.0,16.0
6671,2004-12-13,17:00:00,5.9,-200.0,33.4,1014.0,218.0,14.1
6672,2004-12-13,18:00:00,9.9,-200.0,50.8,1479.0,269.0,12.6
6673,2004-12-13,19:00:00,6.9,-200.0,35.6,1018.0,217.0,11.7
6674,2004-12-13,20:00:00,4.3,-200.0,21.5,729.0,183.0,11.5
6675,2004-12-13,21:00:00,2.9,-200.0,15.5,508.0,147.0,10.6
6676,2004-12-13,22:00:00,2.0,-200.0,10.9,347.0,120.0,10.1
6677,2004-12-13,23:00:00,1.7,-200.0,8.7,327.0,112.0,9.0
6678,2004-12-14,0:00:00,1.9,-200.0,7.4,339.0,107.0,8.6
6679,2004-12-14,1:00:00,2.0,-200.0,9.9,358.0,103.0,7.6
6680,2004-12-14,2:00:00,1.9,-200.0,8.2,377.0,97.0,6.9
6681,2004-12-14,3:00:00,1.0,-200.0,3.9,-200.0,-200.0,8.0
6682,2004-12-14,4:00:00,0.8,-200.0,3.2,165.0,74.0,6.8
6683,2004-12-14,5:00:00,0.7,-200.0,3.0,145.0,68.0,6.6
6684,2004-12-14,6:00:00,1.1,-200.0,5.4,282.0,92.0,6.0
6685,2004-12-14,7:00:00,1.7,-200.0,8.7,494.0,111.0,6.0
6686,2004-12-14,8:00:00,3.1,-200.0,15.4,606.0,133.0,6.9
6687,2004-12-14,9:00:00,4.4,-200.0,27.2,581.0,139.0,7.6
6688,2004-12-14,10:00:00,5.6,-200.0,30.7,920.0,192.0,9.3
6689,2004-12-14,11:00:00,4.4,-200.0,24.3,811.0,192.0,11.7
6690,2004-12-14,12:00:00,4.4,-200.0,21.7,786.0,206.0,12.9
6691,2004-12-14,13:00:00,4.7,-200.0,25.8,677.0,182.0,14.0
6692,2004-12-14,14:00:00,4.2,-200.0,21.8,612.0,192.0,15.1
6693,2004-12-14,15:00:00,3.3,-200.0,20.6,524.0,188.0,16.7
6694,2004-12-14,16:00:00,5.1,-200.0,27.2,775.0,186.0,16.8
6695,2004-12-14,17:00:00,7.4,-200.0,-200.0,1159.0,257.0,-200.0
6696,2004-12-14,18:00:00,9.3,-200.0,-200.0,1310.0,248.0,-200.0
6697,2004-12-14,19:00:00,7.4,-200.0,-200.0,1037.0,208.0,-200.0
6698,2004-12-14,20:00:00,5.3,-200.0,-200.0,791.0,167.0,-200.0
6699,2004-12-14,21:00:00,4.1,-200.0,-200.0,670.0,148.0,-200.0
6700,2004-12-14,22:00:00,2.5,-200.0,-200.0,341.0,112.0,-200.0
6701,2004-12-14,23:00:00,2.1,-200.0,-200.0,365.0,108.0,-200.0
6702,2004-12-15,0:00:00,2.9,-200.0,-200.0,510.0,115.0,-200.0
6703,2004-12-15,1:00:00,2.3,-200.0,-200.0,352.0,96.0,-200.0
6704,2004-12-15,2:00:00,1.7,-200.0,-200.0,299.0,87.0,-200.0
6705,2004-12-15,3:00:00,0.9,-200.0,-200.0,-200.0,-200.0,-200.0
6706,2004-12-15,4:00:00,0.7,-200.0,-200.0,103.0,61.0,-200.0
6707,2004-12-15,5:00:00,0.8,-200.0,-200.0,133.0,61.0,-200.0
6708,2004-12-15,6:00:00,1.0,-200.0,-200.0,244.0,82.0,-200.0
6709,2004-12-15,7:00:00,1.2,-200.0,-200.0,222.0,83.0,-200.0
6710,2004-12-15,8:00:00,3.5,-200.0,-200.0,591.0,116.0,-200.0
6711,2004-12-15,9:00:00,4.5,-200.0,-200.0,821.0,147.0,-200.0
6712,2004-12-15,10:00:00,4.9,-200.0,-200.0,803.0,167.0,-200.0
6713,2004-12-15,11:00:00,3.5,-200.0,-200.0,809.0,176.0,-200.0
6714,2004-12-15,12:00:00,3.4,-200.0,-200.0,836.0,177.0,-200.0
6715,2004-12-15,13:00:00,4.0,-200.0,-200.0,820.0,169.0,-200.0
6716,2004-12-15,14:00:00,4.3,-200.0,-200.0,861.0,181.0,-200.0
6717,2004-12-15,15:00:00,4.0,-200.0,-200.0,842.0,183.0,-200.0
6718,2004-12-15,16:00:00,4.7,-200.0,-200.0,933.0,176.0,-200.0
6719,2004-12-15,17:00:00,6.6,-200.0,-200.0,1237.0,229.0,-200.0
6720,2004-12-15,18:00:00,7.3,-200.0,-200.0,1137.0,214.0,-200.0
6721,2004-12-15,19:00:00,3.6,-200.0,-200.0,484.0,137.0,-200.0
6722,2004-12-15,20:00:00,2.4,-200.0,-200.0,325.0,115.0,-200.0
6723,2004-12-15,21:00:00,2.1,-200.0,-200.0,292.0,107.0,-200.0
6724,2004-12-15,22:00:00,2.1,-200.0,-200.0,303.0,105.0,-200.0
6725,2004-12-15,23:00:00,1.7,-200.0,-200.0,242.0,96.0,-200.0
6726,2004-12-16,0:00:00,2.2,-200.0,-200.0,314.0,100.0,-200.0
6727,2004-12-16,1:00:00,2.0,-200.0,-200.0,289.0,100.0,-200.0
6728,2004-12-16,2:00:00,1.6,-200.0,-200.0,224.0,92.0,-200.0
6729,2004-12-16,3:00:00,1.7,-200.0,-200.0,-200.0,-200.0,-200.0
6730,2004-12-16,4:00:00,-200.0,-200.0,-200.0,191.0,81.0,-200.0
6731,2004-12-16,5:00:00,1.0,-200.0,-200.0,149.0,74.0,-200.0
6732,2004-12-16,6:00:00,1.0,-200.0,-200.0,212.0,81.0,-200.0
6733,2004-12-16,7:00:00,1.6,-200.0,-200.0,398.0,99.0,-200.0
6734,2004-12-16,8:00:00,3.5,-200.0,-200.0,763.0,123.0,-200.0
6735,2004-12-16,9:00:00,5.3,-200.0,-200.0,905.0,146.0,-200.0
6736,2004-12-16,10:00:00,4.6,-200.0,-200.0,849.0,161.0,-200.0
6737,2004-12-16,11:00:00,4.5,-200.0,-200.0,1015.0,210.0,-200.0
6738,2004-12-16,12:00:00,4.2,-200.0,-200.0,845.0,190.0,-200.0
6739,2004-12-16,13:00:00,4.1,-200.0,-200.0,740.0,170.0,-200.0
6740,2004-12-16,14:00:00,5.5,-200.0,-200.0,1018.0,212.0,-200.0
6741,2004-12-16,15:00:00,4.8,-200.0,-200.0,1058.0,217.0,-200.0
6742,2004-12-16,16:00:00,5.5,-200.0,-200.0,1182.0,236.0,-200.0
6743,2004-12-16,17:00:00,5.2,-200.0,-200.0,1089.0,217.0,-200.0
6744,2004-12-16,18:00:00,7.5,-200.0,-200.0,1186.0,231.0,-200.0
6745,2004-12-16,19:00:00,8.6,-200.0,-200.0,1235.0,227.0,-200.0
6746,2004-12-16,20:00:00,9.1,-200.0,-200.0,1253.0,219.0,-200.0
6747,2004-12-16,21:00:00,8.6,-200.0,-200.0,1237.0,203.0,-200.0
6748,2004-12-16,22:00:00,5.4,-200.0,-200.0,1060.0,186.0,-200.0
6749,2004-12-16,23:00:00,4.3,-200.0,-200.0,873.0,173.0,-200.0
6750,2004-12-17,0:00:00,4.2,-200.0,-200.0,807.0,162.0,-200.0
6751,2004-12-17,1:00:00,4.3,-200.0,-200.0,798.0,161.0,-200.0
6752,2004-12-17,2:00:00,4.2,-200.0,-200.0,691.0,144.0,-200.0
6753,2004-12-17,3:00:00,2.8,-200.0,-200.0,-200.0,-200.0,-200.0
6754,2004-12-17,4:00:00,2.2,-200.0,-200.0,433.0,119.0,-200.0
6755,2004-12-17,5:00:00,1.8,-200.0,-200.0,371.0,112.0,-200.0
6756,2004-12-17,6:00:00,2.0,-200.0,-200.0,469.0,111.0,-200.0
6757,2004-12-17,7:00:00,2.5,-200.0,-200.0,658.0,122.0,-200.0
6758,2004-12-17,8:00:00,4.1,-200.0,-200.0,854.0,137.0,-200.0
6759,2004-12-17,9:00:00,6.3,-200.0,-200.0,1005.0,151.0,-200.0
6760,2004-12-17,10:00:00,5.0,-200.0,-200.0,937.0,164.0,-200.0
6761,2004-12-17,11:00:00,5.1,-200.0,-200.0,963.0,198.0,-200.0
6762,2004-12-17,12:00:00,3.6,-200.0,-200.0,635.0,213.0,-200.0
6763,2004-12-17,13:00:00,3.5,-200.0,-200.0,521.0,164.0,-200.0
6764,2004-12-17,14:00:00,3.7,-200.0,-200.0,613.0,177.0,-200.0
6765,2004-12-17,15:00:00,3.1,-200.0,-200.0,516.0,168.0,-200.0
6766,2004-12-17,16:00:00,3.2,-200.0,-200.0,446.0,150.0,-200.0
6767,2004-12-17,17:00:00,3.8,-200.0,-200.0,499.0,152.0,-200.0
6768,2004-12-17,18:00:00,3.2,-200.0,-200.0,407.0,138.0,-200.0
6769,2004-12-17,19:00:00,3.2,-200.0,-200.0,418.0,129.0,-200.0
6770,2004-12-17,20:00:00,3.3,-200.0,16.4,403.0,130.0,13.3
6771,2004-12-17,21:00:00,3.1,-200.0,13.4,412.0,137.0,13.2
6772,2004-12-17,22:00:00,2.4,-200.0,8.2,322.0,125.0,12.6
6773,2004-12-17,23:00:00,1.4,-200.0,5.7,200.0,106.0,12.6
6774,2004-12-18,0:00:00,2.1,-200.0,7.0,244.0,121.0,12.9
6775,2004-12-18,1:00:00,1.4,-200.0,5.6,199.0,101.0,13.1
6776,2004-12-18,2:00:00,1.4,-200.0,5.1,190.0,100.0,12.4
6777,2004-12-18,3:00:00,1.3,-200.0,4.3,-200.0,-200.0,12.2
6778,2004-12-18,4:00:00,1.0,-200.0,4.2,153.0,86.0,11.8
6779,2004-12-18,5:00:00,1.3,-200.0,6.1,215.0,90.0,10.8
6780,2004-12-18,6:00:00,1.0,-200.0,5.2,206.0,89.0,10.4
6781,2004-12-18,7:00:00,1.1,-200.0,5.4,225.0,96.0,10.0
6782,2004-12-18,8:00:00,2.1,-200.0,11.0,416.0,125.0,9.4
6783,2004-12-18,9:00:00,3.2,-200.0,16.1,613.0,143.0,9.3
6784,2004-12-18,10:00:00,3.3,-200.0,15.7,567.0,153.0,12.6
6785,2004-12-18,11:00:00,2.3,-200.0,8.8,409.0,140.0,16.1
6786,2004-12-18,12:00:00,1.0,-200.0,3.9,183.0,92.0,16.6
6787,2004-12-18,13:00:00,0.8,-200.0,3.8,140.0,78.0,15.9
6788,2004-12-18,14:00:00,0.8,-200.0,3.3,133.0,68.0,14.3
6789,2004-12-18,15:00:00,0.6,-200.0,2.4,115.0,64.0,15.0
6790,2004-12-18,16:00:00,0.9,-200.0,3.6,157.0,80.0,14.9
6791,2004-12-18,17:00:00,0.8,-200.0,3.5,149.0,81.0,13.2
6792,2004-12-18,18:00:00,1.2,-200.0,4.6,219.0,102.0,12.4
6793,2004-12-18,19:00:00,2.1,-200.0,9.9,424.0,132.0,11.9
6794,2004-12-18,20:00:00,3.9,-200.0,19.0,659.0,162.0,11.1
6795,2004-12-18,21:00:00,4.4,-200.0,17.2,727.0,179.0,10.1
6796,2004-12-18,22:00:00,2.0,-200.0,8.4,398.0,148.0,10.2
6797,2004-12-18,23:00:00,2.3,-200.0,11.4,414.0,146.0,9.4
6798,2004-12-19,0:00:00,3.6,-200.0,15.6,600.0,164.0,7.9
6799,2004-12-19,1:00:00,3.9,-200.0,13.0,596.0,162.0,7.6
6800,2004-12-19,2:00:00,1.6,-200.0,6.2,225.0,118.0,6.4
6801,2004-12-19,3:00:00,1.0,-200.0,4.2,-200.0,-200.0,6.3
6802,2004-12-19,4:00:00,-200.0,-200.0,2.7,120.0,78.0,5.1
6803,2004-12-19,5:00:00,1.0,-200.0,3.0,126.0,79.0,3.3
6804,2004-12-19,6:00:00,0.8,-200.0,2.4,83.0,62.0,4.8
6805,2004-12-19,7:00:00,0.7,-200.0,3.1,156.0,85.0,2.2
6806,2004-12-19,8:00:00,1.0,-200.0,3.8,240.0,110.0,2.5
6807,2004-12-19,9:00:00,1.0,-200.0,3.2,186.0,99.0,3.2
6808,2004-12-19,10:00:00,1.5,-200.0,6.2,224.0,101.0,5.0
6809,2004-12-19,11:00:00,2.5,-200.0,9.6,386.0,129.0,5.8
6810,2004-12-19,12:00:00,2.6,-200.0,9.6,397.0,132.0,6.0
6811,2004-12-19,13:00:00,3.2,-200.0,12.5,477.0,148.0,7.4
6812,2004-12-19,14:00:00,3.0,-200.0,12.5,405.0,134.0,5.2
6813,2004-12-19,15:00:00,3.4,-200.0,14.0,453.0,148.0,4.8
6814,2004-12-19,16:00:00,3.3,-200.0,11.6,459.0,146.0,4.7
6815,2004-12-19,17:00:00,3.6,-200.0,13.0,452.0,148.0,4.7
6816,2004-12-19,18:00:00,5.5,-200.0,17.3,579.0,175.0,4.7
6817,2004-12-19,19:00:00,4.5,-200.0,14.6,542.0,170.0,5.2
6818,2004-12-19,20:00:00,4.7,-200.0,16.2,601.0,173.0,5.5
6819,2004-12-19,21:00:00,4.3,-200.0,13.8,521.0,151.0,5.8
6820,2004-12-19,22:00:00,3.2,-200.0,10.6,411.0,129.0,6.2
6821,2004-12-19,23:00:00,2.9,-200.0,9.1,382.0,126.0,6.6
6822,2004-12-20,0:00:00,3.1,-200.0,9.7,421.0,127.0,6.8
6823,2004-12-20,1:00:00,2.8,-200.0,7.0,362.0,118.0,8.2
6824,2004-12-20,2:00:00,1.2,-200.0,2.8,104.0,83.0,9.7
6825,2004-12-20,3:00:00,0.9,-200.0,2.0,-200.0,-200.0,9.5
6826,2004-12-20,4:00:00,0.8,-200.0,1.4,69.0,60.0,9.3
6827,2004-12-20,5:00:00,0.6,-200.0,0.8,41.0,37.0,8.8
6828,2004-12-20,6:00:00,0.6,-200.0,0.7,46.0,39.0,8.6
6829,2004-12-20,7:00:00,1.0,-200.0,2.6,118.0,70.0,9.2
6830,2004-12-20,8:00:00,3.2,-200.0,5.3,295.0,108.0,8.4
6831,2004-12-20,9:00:00,3.6,-200.0,7.1,311.0,119.0,8.5
6832,2004-12-20,10:00:00,2.9,-200.0,5.0,269.0,111.0,8.9
6833,2004-12-20,11:00:00,2.4,-200.0,3.8,225.0,106.0,9.2
6834,2004-12-20,12:00:00,2.5,-200.0,4.5,220.0,105.0,9.6
6835,2004-12-20,13:00:00,2.6,-200.0,4.7,216.0,114.0,9.6
6836,2004-12-20,14:00:00,2.3,-200.0,3.9,162.0,93.0,9.7
6837,2004-12-20,15:00:00,2.2,-200.0,3.8,152.0,89.0,9.4
6838,2004-12-20,16:00:00,2.3,-200.0,5.2,183.0,102.0,9.8
6839,2004-12-20,17:00:00,2.9,-200.0,6.8,254.0,129.0,8.9
6840,2004-12-20,18:00:00,4.1,-200.0,11.9,355.0,151.0,8.4
6841,2004-12-20,19:00:00,4.1,-200.0,10.8,341.0,151.0,8.0
6842,2004-12-20,20:00:00,4.0,-200.0,11.5,341.0,149.0,7.9
6843,2004-12-20,21:00:00,3.7,-200.0,7.6,342.0,149.0,7.8
6844,2004-12-20,22:00:00,1.7,-200.0,3.1,186.0,114.0,7.3
6845,2004-12-20,23:00:00,1.1,-200.0,3.6,170.0,104.0,7.4
6846,2004-12-21,0:00:00,1.1,-200.0,3.6,169.0,104.0,7.1
6847,2004-12-21,1:00:00,1.5,-200.0,4.3,246.0,127.0,6.4
6848,2004-12-21,2:00:00,0.5,-200.0,0.7,63.0,53.0,5.6
6849,2004-12-21,3:00:00,0.3,-200.0,0.6,-200.0,-200.0,5.6
6850,2004-12-21,4:00:00,0.2,-200.0,0.5,44.0,39.0,5.3
6851,2004-12-21,5:00:00,0.3,-200.0,0.7,54.0,41.0,4.7
6852,2004-12-21,6:00:00,0.6,-200.0,2.2,176.0,97.0,4.3
6853,2004-12-21,7:00:00,0.7,-200.0,2.6,236.0,120.0,4.9
6854,2004-12-21,8:00:00,2.6,-200.0,13.4,613.0,167.0,5.1
6855,2004-12-21,9:00:00,5.5,-200.0,23.5,755.0,198.0,6.5
6856,2004-12-21,10:00:00,2.6,-200.0,9.4,460.0,157.0,7.4
6857,2004-12-21,11:00:00,1.5,-200.0,6.3,280.0,125.0,7.9
6858,2004-12-21,12:00:00,1.7,-200.0,6.7,322.0,135.0,7.8
6859,2004-12-21,13:00:00,2.2,-200.0,9.7,349.0,138.0,8.7
6860,2004-12-21,14:00:00,2.1,-200.0,7.8,297.0,132.0,8.5
6861,2004-12-21,15:00:00,2.2,-200.0,7.7,353.0,142.0,8.9
6862,2004-12-21,16:00:00,2.3,-200.0,8.6,316.0,137.0,8.8
6863,2004-12-21,17:00:00,2.5,-200.0,10.7,348.0,145.0,7.9
6864,2004-12-21,18:00:00,3.1,-200.0,16.7,445.0,166.0,7.6
6865,2004-12-21,19:00:00,3.6,-200.0,15.5,457.0,165.0,6.9
6866,2004-12-21,20:00:00,3.9,-200.0,18.3,516.0,175.0,6.5
6867,2004-12-21,21:00:00,4.0,-200.0,13.8,575.0,185.0,6.3
6868,2004-12-21,22:00:00,2.3,-200.0,9.3,449.0,166.0,5.9
6869,2004-12-21,23:00:00,1.5,-200.0,5.8,289.0,140.0,5.8
6870,2004-12-22,0:00:00,1.5,-200.0,6.6,268.0,133.0,5.8
6871,2004-12-22,1:00:00,2.2,-200.0,7.6,343.0,144.0,5.6
6872,2004-12-22,2:00:00,1.3,-200.0,5.0,222.0,126.0,5.3
6873,2004-12-22,3:00:00,0.9,-200.0,2.9,-200.0,-200.0,5.1
6874,2004-12-22,4:00:00,-200.0,-200.0,1.3,87.0,72.0,5.1
6875,2004-12-22,5:00:00,0.5,-200.0,1.5,89.0,70.0,5.2
6876,2004-12-22,6:00:00,0.5,-200.0,1.7,103.0,74.0,4.7
6877,2004-12-22,7:00:00,0.9,-200.0,3.8,254.0,124.0,4.5
6878,2004-12-22,8:00:00,2.0,-200.0,8.8,481.0,152.0,4.5
6879,2004-12-22,9:00:00,3.2,-200.0,12.5,638.0,174.0,4.8
6880,2004-12-22,10:00:00,2.3,-200.0,8.7,492.0,161.0,7.8
6881,2004-12-22,11:00:00,1.8,-200.0,7.5,413.0,120.0,9.3
6882,2004-12-22,12:00:00,2.1,-200.0,8.2,364.0,111.0,10.0
6883,2004-12-22,13:00:00,1.9,-200.0,8.5,299.0,128.0,10.3
6884,2004-12-22,14:00:00,2.4,-200.0,8.1,342.0,133.0,9.8
6885,2004-12-22,15:00:00,2.1,-200.0,6.7,309.0,121.0,9.8
6886,2004-12-22,16:00:00,2.8,-200.0,9.0,367.0,147.0,9.6
6887,2004-12-22,17:00:00,3.3,-200.0,11.3,357.0,136.0,8.1
6888,2004-12-22,18:00:00,2.9,-200.0,9.9,345.0,153.0,6.8
6889,2004-12-22,19:00:00,3.9,-200.0,13.6,483.0,178.0,6.4
6890,2004-12-22,20:00:00,4.1,-200.0,15.4,480.0,174.0,5.9
6891,2004-12-22,21:00:00,3.3,-200.0,11.4,427.0,166.0,5.1
6892,2004-12-22,22:00:00,3.3,-200.0,11.2,504.0,169.0,4.8
6893,2004-12-22,23:00:00,1.9,-200.0,5.7,248.0,132.0,4.5
6894,2004-12-23,0:00:00,2.0,-200.0,5.4,241.0,127.0,5.2
6895,2004-12-23,1:00:00,1.9,-200.0,5.5,210.0,113.0,4.3
6896,2004-12-23,2:00:00,2.1,-200.0,5.2,292.0,128.0,3.0
6897,2004-12-23,3:00:00,1.7,-200.0,3.7,-200.0,-200.0,2.3
6898,2004-12-23,4:00:00,1.3,-200.0,3.1,129.0,85.0,1.5
6899,2004-12-23,5:00:00,1.1,-200.0,1.6,106.0,77.0,4.0
6900,2004-12-23,6:00:00,1.2,-200.0,2.5,125.0,78.0,2.8
6901,2004-12-23,7:00:00,1.8,-200.0,5.3,267.0,115.0,1.2
6902,2004-12-23,8:00:00,3.6,-200.0,13.4,543.0,169.0,1.4
6903,2004-12-23,9:00:00,3.7,-200.0,15.0,496.0,174.0,2.2
6904,2004-12-23,10:00:00,3.4,-200.0,12.8,491.0,171.0,4.3
6905,2004-12-23,11:00:00,4.0,-200.0,15.9,667.0,179.0,6.6
6906,2004-12-23,12:00:00,3.8,-200.0,15.9,693.0,193.0,8.0
6907,2004-12-23,13:00:00,4.1,-200.0,16.3,707.0,210.0,9.1
6908,2004-12-23,14:00:00,4.9,-200.0,18.6,777.0,224.0,10.0
6909,2004-12-23,15:00:00,3.3,-200.0,12.8,512.0,175.0,11.0
6910,2004-12-23,16:00:00,4.3,-200.0,17.9,587.0,177.0,11.3
6911,2004-12-23,17:00:00,6.6,-200.0,29.0,864.0,208.0,9.4
6912,2004-12-23,18:00:00,8.5,-200.0,33.1,1089.0,247.0,8.0
6913,2004-12-23,19:00:00,8.7,-200.0,36.1,1070.0,242.0,7.1
6914,2004-12-23,20:00:00,9.1,-200.0,36.3,1220.0,252.0,6.2
6915,2004-12-23,21:00:00,7.2,-200.0,26.3,1076.0,228.0,6.3
6916,2004-12-23,22:00:00,5.0,-200.0,20.6,825.0,196.0,6.2
6917,2004-12-23,23:00:00,4.2,-200.0,17.0,740.0,190.0,6.1
6918,2004-12-24,0:00:00,4.6,-200.0,17.2,759.0,187.0,6.0
6919,2004-12-24,1:00:00,3.9,-200.0,14.6,610.0,174.0,5.1
6920,2004-12-24,2:00:00,3.4,-200.0,12.1,465.0,158.0,5.1
6921,2004-12-24,3:00:00,3.0,-200.0,10.5,-200.0,-200.0,4.7
6922,2004-12-24,4:00:00,2.4,-200.0,8.7,288.0,132.0,4.2
6923,2004-12-24,5:00:00,2.5,-200.0,8.8,251.0,121.0,4.3
6924,2004-12-24,6:00:00,3.5,-200.0,8.2,351.0,136.0,4.8
6925,2004-12-24,7:00:00,3.9,-200.0,9.5,379.0,138.0,5.3
6926,2004-12-24,8:00:00,4.8,-200.0,14.6,539.0,149.0,5.7
